gbifID,species,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
218012048,Dianthus langeanus,ES,Penauta cerca de Viana,Or,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.1188157,-7.1213053,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1636458,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:46.179Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012047,Dianthus langeanus,ES,picos de Ancares,Lu,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8388345,-6.8613152,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1636457,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:26.774Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012035,Dianthus langeanus,ES,Cerca Poblado de Cereijido,Lu,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8388331,-6.9813175,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1634083,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:43.505Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012034,Dianthus langeanus,ES,Picachos de Oribio,Lu,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.7488283,-7.2313202,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1634082,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:46.282Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012028,Dianthus langeanus,ES,Monte Ramilo en la llamada Ladera de la Choza,Or,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.2088177,-7.1213071,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1631844,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:30.705Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012002,Dianthus langeanus,ES,Cornón,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0088439,-6.3613094,7071,,2190,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1627129,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:26.425Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011976,Dianthus langeanus,ES,Teleno,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.3788296,-6.3912969,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1617825,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:43.286Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011970,Dianthus langeanus,ES,Cornón,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0088439,-6.3613094,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1616420,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:43.269Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011969,Dianthus langeanus,ES,Caboalles de Abajo,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.9188418,-6.3713077,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1616364,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:45.691Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011957,Dianthus langeanus,ES,sierra del Teleno,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.3788296,-6.3912969,7071,,2180,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1614878,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:43.257Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011956,Dianthus langeanus,ES,Alar del Rey,P,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.6688594,-4.2812625,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1614752,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:45.533Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011932,Dianthus langeanus,ES,Villaseca de Laciana,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.908843,-6.241305,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1610030,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:30.685Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011871,Dianthus langeanus,ES,pr. Villafranca del Bierzo,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.5688283,-6.8713098,7071,,570,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1588623,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:45.501Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011850,Dianthus langeanus,ES,Peña del Fraile,P,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8388579,-4.7612752,707,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1584560,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:29.541Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011827,Dianthus langeanus,ES,el Reguilón,P,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8488593,-4.6512733,7071,,1720,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1579563,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:45.169Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011826,Dianthus langeanus,ES,el Viejo,P,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8488593,-4.6512733,7071,,1790,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1579555,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:45.308Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011825,Dianthus langeanus,ES,Castros Negros,P,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8488593,-4.6512733,7071,,1750,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1579535,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:42.843Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011824,Dianthus langeanus,ES,el Viejo,P,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8488593,-4.6512733,7071,,1780,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1579508,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:29.406Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011823,Dianthus langeanus,ES,el Reguilón,P,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8488593,-4.6512733,7071,,1700,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1579328,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:29.406Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011821,Dianthus langeanus,ES,Cueto Palomo,P,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8488593,-4.6512733,7071,,1800,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1579198,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:29.332Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011814,Dianthus langeanus,ES,Traspeña de la Peña,P,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8488593,-4.6512733,7071,,1160,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1577239,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:45.586Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011807,Dianthus langeanus,ES,el Sestil,P,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.9388654,-4.2912681,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1572596,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:29.338Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011805,Dianthus langeanus,ES,el Sestil,P,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.9688655,-4.3412697,707,,1960,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1571806,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:29.804Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011798,Dianthus langeanus,ES,cara sur del Toneo,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0088548,-5.3912909,7071,,1910,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1569307,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:42.909Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011797,Dianthus langeanus,ES,cara sur del Toneo,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0088548,-5.3912909,7071,,1980,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1569304,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:29.786Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011778,Dianthus langeanus,ES,Gillón,O,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0088411,-6.6113141,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1556207,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:44.815Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011773,Dianthus langeanus,ES,Peña Corada,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.838855,-5.0212803,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1556122,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:45.297Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011772,Dianthus langeanus,ES,Cistierna,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.1088597,-5.1512883,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1556121,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:42.535Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011760,Dianthus langeanus,ES,m. Arvas,O,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.9988504,-5.7612978,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1556029,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:25.650Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011759,Dianthus langeanus,ES,m. Espigüete,P,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.9288597,-4.7812775,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1556027,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:44.814Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011758,Dianthus langeanus,ES,sierra del Brezo,P,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8488593,-4.6512733,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1555917,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:45.044Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011757,Dianthus langeanus,ES,puerto de Pajares,O,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.9988504,-5.7612978,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1555855,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:45.260Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011755,Dianthus langeanus,ES,Corias,O,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.1888466,-6.4813154,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1555387,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:42.459Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011726,Dianthus langeanus,ES,Cantabr. (pr. Reinosa),S,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0288687,-4.1712676,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1550299,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:42.491Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011704,Dianthus langeanus,ES,Braña Caballo,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.008852,-5.6412957,7071,,2150,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1544948,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:42.042Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011703,Dianthus langeanus,ES,Pico Huevo,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0088533,-5.5212934,7071,,1800,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1544943,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:42.072Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011701,Dianthus langeanus,ES,Cueto de Arbas,O,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0088426,-6.4813116,7071,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1544765,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:25.886Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011699,Dianthus langeanus,ES,Pico Ferreirua,O,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0888485,-6.1113063,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1544708,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:29.254Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011698,Dianthus langeanus,ES,Catoute,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8288398,-6.3713058,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1544705,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:44.726Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011697,Dianthus langeanus,ES,Cueto Negro,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.9988491,-5.8813,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1544686,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:45.155Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011696,Dianthus langeanus,ES,Cueto Negro,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.9988491,-5.8813,7071,,1800,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1544623,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:28.931Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011695,Dianthus langeanus,ES,Peña Longa,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8388345,-6.8613152,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1544585,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:25.882Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011693,Dianthus langeanus,ES,Catoute,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8288398,-6.3713058,7071,,1970,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1544523,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:42.053Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011692,Dianthus langeanus,ES,Pico Huevo,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0088533,-5.5212934,7071,,1950,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1544493,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:28.956Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011691,Dianthus langeanus,ES,Cueto de Arbas,O,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0088426,-6.4813116,7071,,1990,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1544428,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:25.598Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011690,Dianthus langeanus,ES,Pico Ferreirua,O,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0888485,-6.1113063,7071,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1544417,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:28.943Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011689,Dianthus langeanus,ES,monte Teleno,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.3788296,-6.3912969,7071,,2150,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1544396,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:45.167Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011688,Dianthus langeanus,ES,Peña Trevinca II,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.2088217,-6.7613004,7071,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1544354,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:28.942Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011687,Dianthus langeanus,ES,Peña Trevinca II,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.2088217,-6.7613004,7071,,2000,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1544343,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:42.051Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011686,Dianthus langeanus,ES,Peña Longa,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8388345,-6.8613152,7071,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1544315,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:44.932Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011683,Dianthus langeanus,ES,Catoute,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8288398,-6.3713058,7071,,1970,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1543950,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:29.590Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011682,Dianthus langeanus,ES,Peña Trevinca II,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.2088217,-6.7613004,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1543948,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:42.046Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011681,Dianthus langeanus,ES,Cueto de Arbas,O,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0088426,-6.4813116,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1543944,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:28.951Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011680,Dianthus langeanus,ES,Catoute,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8288398,-6.3713058,7071,,2110,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1543908,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:28.951Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011678,Dianthus langeanus,ES,Pico Ferreirua,O,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0888485,-6.1113063,7071,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1543837,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:29.755Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011677,Dianthus langeanus,ES,Teleno,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.3788296,-6.3912969,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1543836,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:42.064Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011676,Dianthus langeanus,ES,Braña Caballo,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0288661,-4.4112723,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1543835,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:29.247Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011675,Dianthus langeanus,ES,Pico Huevo,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0088533,-5.5212934,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1543834,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:25.595Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011673,Dianthus langeanus,ES,Cueto de Arbas,O,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0088426,-6.4813116,7071,,1870,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1543814,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:44.714Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011596,Dianthus langeanus,ES,Reinosa,S,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0288687,-4.1712676,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1526771,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:41.920Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011450,Dianthus langeanus,ES,Sierra del Teleno,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.3488289,-6.3912963,707,,2140,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1430878,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:27.342Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011401,Dianthus langeanus,ES,Baixada do Portelo,Lu,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.7588314,-6.9713156,707,,850,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1379657,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:25.685Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218011400,Dianthus langeanus,ES,Ousón,Lu,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8388314,-7.1313203,707,,540,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1379655,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:25.909Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
